"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"113140";"PICTOR ARX370G";"GABINETE GAMER";"GABINETE GAMER AUREOX PICTOR ARX370G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-PICTOR-ARX370G_export_7f2c92410899e5fdd28fe32eedb0a8cb.jpeg";"10.5%";"10";"12 meses";"U$S";"51.92";"57.38";"1375";"71394.32";"78890.72";"Ventilacion:Tres ventiladores frontales de 120mm con anillo de LEDs blancos + Ventilador trasero de 120mm con an
Chasis :gamer diseñado con cable management 
PSU:Compartimiento inferior
Dimensiones: :38 x 19 x 44.5cm 
Capacidad de ventiladores:6
Apto para watercooling:si
Frente :mesh para optimizar el flujo de aire que ingresa al gabinete
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Soporta VGAs:hasta un largo máximo de 28.5cm
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado";"57.38";"78890.72";"";"";"GABINETE GAMER AUREOX PICTOR ARX370G";"6000";"400";"460";"250";"";"0"
"113138";"SCULPTOR ARX380G";"GABINETE GAMER";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-SCULPTOR-ARX380G_export_f6e4f45f051253615ab9907cf685ed83.jpeg";"10.5%";"10";"12 meses";"U$S";"43.88";"48.49";"1375";"60332.66";"66667.59";"Iluminacion:Controladora ARGB - Colores con selección por motherboard o botón dedicado
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
PSU:Compartimiento inferior
Soporta VGAs :hasta un largo máximo de 28cm
Chasis :gamer diseñado con cable management
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Apto para watercooling:si
Dimensiones::38.5 x 18.5 x 42.5cm 
Ventilacion:Fan delantero de 120mm con iluminación multiring ARGB + Fan trasero de 120mm con iluminación multiri";"48.49";"66667.59";"";"";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"6000";"450";"430";"250";"";"0"
"113138";"SCULPTOR ARX380G";"GABINETE GAMER";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-SCULPTOR-ARX380G_export_d01eedae509ad2e76739601c1dc5ca39.jpeg";"10.5%";"10";"12 meses";"U$S";"43.88";"48.49";"1375";"60332.66";"66667.59";"Iluminacion:Controladora ARGB - Colores con selección por motherboard o botón dedicado
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
PSU:Compartimiento inferior
Soporta VGAs :hasta un largo máximo de 28cm
Chasis :gamer diseñado con cable management
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Apto para watercooling:si
Dimensiones::38.5 x 18.5 x 42.5cm 
Ventilacion:Fan delantero de 120mm con iluminación multiring ARGB + Fan trasero de 120mm con iluminación multiri";"48.49";"66667.59";"";"";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"6000";"450";"430";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_e9d4b00ddbb6a612253654faf2983408.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113140";"PICTOR ARX370G";"GABINETE GAMER";"GABINETE GAMER AUREOX PICTOR ARX370G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-PICTOR-ARX370G_export_fb82503902b66d6c514aa0d4f77a5bc3.jpeg";"10.5%";"10";"12 meses";"U$S";"51.92";"57.38";"1375";"71394.32";"78890.72";"Ventilacion:Tres ventiladores frontales de 120mm con anillo de LEDs blancos + Ventilador trasero de 120mm con an
Chasis :gamer diseñado con cable management 
PSU:Compartimiento inferior
Dimensiones: :38 x 19 x 44.5cm 
Capacidad de ventiladores:6
Apto para watercooling:si
Frente :mesh para optimizar el flujo de aire que ingresa al gabinete
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Soporta VGAs:hasta un largo máximo de 28.5cm
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado";"57.38";"78890.72";"";"";"GABINETE GAMER AUREOX PICTOR ARX370G";"6000";"400";"460";"250";"";"0"
"113139";"VOLANS ARX360G";"GABINETE GAMER";"GABINETE GAMER AUREOX VOLANS ARX360G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-VOLANS-ARX360G_export_1865eecfbe0f0656b56db0d707567920.jpeg";"10.5%";"10";"12 meses";"U$S";"48.88";"54.01";"1375";"67211.93";"74269.18";"Ventilacion:Tres ventiladores frontales de 120mm con iluminación de LEDs blancos + Ventilador trasero de 120mm c
Capacidad de ventiladores:6
Apto para watercooling:si
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
Chasis :gamer diseñado con cable management 
PSU:Compartimiento inferior
Dimensiones: :38 x 19 x 43cm
Frente :mesh para optimizar el flujo de aire que ingresa al gabinete
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Soporta VGAs:hasta un largo máximo de 28.5cm";"54.01";"74269.18";"";"";"GABINETE GAMER AUREOX VOLANS ARX360G";"5000";"400";"450";"200";"";"0"
"113139";"VOLANS ARX360G";"GABINETE GAMER";"GABINETE GAMER AUREOX VOLANS ARX360G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-VOLANS-ARX360G_export_483b41d7c63aa3d51b0a5355dea71f5a.jpeg";"10.5%";"10";"12 meses";"U$S";"48.88";"54.01";"1375";"67211.93";"74269.18";"Ventilacion:Tres ventiladores frontales de 120mm con iluminación de LEDs blancos + Ventilador trasero de 120mm c
Capacidad de ventiladores:6
Apto para watercooling:si
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
Chasis :gamer diseñado con cable management 
PSU:Compartimiento inferior
Dimensiones: :38 x 19 x 43cm
Frente :mesh para optimizar el flujo de aire que ingresa al gabinete
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Soporta VGAs:hasta un largo máximo de 28.5cm";"54.01";"74269.18";"";"";"GABINETE GAMER AUREOX VOLANS ARX360G";"5000";"400";"450";"200";"";"0"
"113139";"VOLANS ARX360G";"GABINETE GAMER";"GABINETE GAMER AUREOX VOLANS ARX360G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-VOLANS-ARX360G_export_20c44bd680117050a6707c6d3d3fa6de.jpeg";"10.5%";"10";"12 meses";"U$S";"48.88";"54.01";"1375";"67211.93";"74269.18";"Ventilacion:Tres ventiladores frontales de 120mm con iluminación de LEDs blancos + Ventilador trasero de 120mm c
Capacidad de ventiladores:6
Apto para watercooling:si
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
Chasis :gamer diseñado con cable management 
PSU:Compartimiento inferior
Dimensiones: :38 x 19 x 43cm
Frente :mesh para optimizar el flujo de aire que ingresa al gabinete
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Soporta VGAs:hasta un largo máximo de 28.5cm";"54.01";"74269.18";"";"";"GABINETE GAMER AUREOX VOLANS ARX360G";"5000";"400";"450";"200";"";"0"
"113139";"VOLANS ARX360G";"GABINETE GAMER";"GABINETE GAMER AUREOX VOLANS ARX360G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-VOLANS-ARX360G_export_3992f1df50f1fe77d5947374e61ae458.jpeg";"10.5%";"10";"12 meses";"U$S";"48.88";"54.01";"1375";"67211.93";"74269.18";"Ventilacion:Tres ventiladores frontales de 120mm con iluminación de LEDs blancos + Ventilador trasero de 120mm c
Capacidad de ventiladores:6
Apto para watercooling:si
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
Chasis :gamer diseñado con cable management 
PSU:Compartimiento inferior
Dimensiones: :38 x 19 x 43cm
Frente :mesh para optimizar el flujo de aire que ingresa al gabinete
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Soporta VGAs:hasta un largo máximo de 28.5cm";"54.01";"74269.18";"";"";"GABINETE GAMER AUREOX VOLANS ARX360G";"5000";"400";"450";"200";"";"0"
"113138";"SCULPTOR ARX380G";"GABINETE GAMER";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-SCULPTOR-ARX380G_export_93cb559ca63c4c0b46b97d681db36b31.jpeg";"10.5%";"10";"12 meses";"U$S";"43.88";"48.49";"1375";"60332.66";"66667.59";"Iluminacion:Controladora ARGB - Colores con selección por motherboard o botón dedicado
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
PSU:Compartimiento inferior
Soporta VGAs :hasta un largo máximo de 28cm
Chasis :gamer diseñado con cable management
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Apto para watercooling:si
Dimensiones::38.5 x 18.5 x 42.5cm 
Ventilacion:Fan delantero de 120mm con iluminación multiring ARGB + Fan trasero de 120mm con iluminación multiri";"48.49";"66667.59";"";"";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"6000";"450";"430";"250";"";"0"
"113138";"SCULPTOR ARX380G";"GABINETE GAMER";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-SCULPTOR-ARX380G_export_3d69747b4ca69bd167704c3487e6e2ee.jpeg";"10.5%";"10";"12 meses";"U$S";"43.88";"48.49";"1375";"60332.66";"66667.59";"Iluminacion:Controladora ARGB - Colores con selección por motherboard o botón dedicado
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
PSU:Compartimiento inferior
Soporta VGAs :hasta un largo máximo de 28cm
Chasis :gamer diseñado con cable management
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Apto para watercooling:si
Dimensiones::38.5 x 18.5 x 42.5cm 
Ventilacion:Fan delantero de 120mm con iluminación multiring ARGB + Fan trasero de 120mm con iluminación multiri";"48.49";"66667.59";"";"";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"6000";"450";"430";"250";"";"0"
"113138";"SCULPTOR ARX380G";"GABINETE GAMER";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-SCULPTOR-ARX380G_export_cc3187ed2dca874fd346844fd71d32a5.jpeg";"10.5%";"10";"12 meses";"U$S";"43.88";"48.49";"1375";"60332.66";"66667.59";"Iluminacion:Controladora ARGB - Colores con selección por motherboard o botón dedicado
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
PSU:Compartimiento inferior
Soporta VGAs :hasta un largo máximo de 28cm
Chasis :gamer diseñado con cable management
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Apto para watercooling:si
Dimensiones::38.5 x 18.5 x 42.5cm 
Ventilacion:Fan delantero de 120mm con iluminación multiring ARGB + Fan trasero de 120mm con iluminación multiri";"48.49";"66667.59";"";"";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"6000";"450";"430";"250";"";"0"
"113138";"SCULPTOR ARX380G";"GABINETE GAMER";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-SCULPTOR-ARX380G_export_4de8c6ac8714f6c63d559de894c30119.jpeg";"10.5%";"10";"12 meses";"U$S";"43.88";"48.49";"1375";"60332.66";"66667.59";"Iluminacion:Controladora ARGB - Colores con selección por motherboard o botón dedicado
Filtro :superior antipolvo removible magnéticamente
Lateral :íntegramente de vidrio templado
PSU:Compartimiento inferior
Soporta VGAs :hasta un largo máximo de 28cm
Chasis :gamer diseñado con cable management
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Apto para watercooling:si
Dimensiones::38.5 x 18.5 x 42.5cm 
Ventilacion:Fan delantero de 120mm con iluminación multiring ARGB + Fan trasero de 120mm con iluminación multiri";"48.49";"66667.59";"";"";"GABINETE GAMER AUREOX SCULPTOR ARX380G";"6000";"450";"430";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_3347249ddb4412358815dc0a9c8de64b.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_15a25bf074929c4b174557e01cbf6da9.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_570cfe17c311637395ea2e90a138c92d.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_bfeeec6a5b5513e43cd4e38924224535.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_fae042a7bf29e35f32dc0d7d88c8993e.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_9193e97ca753ffed2bba75bdba8de83e.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"113229";"HYDRA PLUS ARX 335G";"GABINETE GAMER";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HYDRA-PLUS-ARX-335G_export_62362b3733ad2b9d0299aff066538c65.jpeg";"10.5%";"10";"12 meses";"U$S";"68.73";"75.94";"1375";"94497.98";"104420.26";"Ventilacion :Tres ventiladores frontales de 120mm con anillos ARGB +  Ventilador trasero de 120mm con anillo ARGB
Chasis :gamer diseñado con cable management 
Panel frontal:1x USB 3.0 + 2x USB 2.0 + HD Audio
Capacidad de ventiladores:6
Iluminacion:Controladora ARGB con diversos modos de seteo por botón o software de motherboard
Panel lateral:íntegramente de vidrio templado
Filtro :desmontable superior (magnético) e inferior (deslizable) anti-polvo 
Apto para watercooling:si
anel  frontal:vidrio templado
PSU:Compartimiento inferior
Dimensiones: :39 x 18 x 45cm ";"75.94";"104420.26";"";"";"GABINETE GAMER AUREOX HYDRA PLUS ARX 335G";"6000";"450";"450";"250";"";"0"
"103607";"HEBE-ARX-340G";"GABINETE GAMER";"GABINETE GAMER AUREOX HEBE ARX 340G";"https://static.nb.com.ar/i/nb_GABINETE-GAMER-AUREOX-HEBE-ARX-340G_export_1293a25a21d7ffec90029fa105fd87b0.jpeg";"10.5%";"10";"12 meses";"U$S";"64.71";"71.51";"1375";"88982.85";"98326.05";"BAHÍAS:2x 5.25\""+ 2x 3.5\""+ 2x 2.5\""
FAN INCLUIDOS:2 VENTILADORES FRONTALES DE 120mm (RED RING FAN) 1 VENTILADOR TRASERO DE 120mm (RED RING FAN)
Marca:AUREOX
FILTRO :SUPERIOR ANTIPOLVO REMOVIBLE MAGNÉTICAMENTE
Altura:43.5 cm
Incluye fuente de alimentación:No
Es gamer:Sí
Largo:46 cm
Línea:Gaming
Modelo:HEBE ARX 340G
Tipo de estructura:Mid tower
Ancho:18.5 cm
LATERAL :VIDRIO TEMPLADO
PANEL FRONTAL:1x USB3.0 + 2x USB2.0 + HD AUDIO";"71.51";"98326.04";"";"";"GABINETE GAMER AUREOX HEBE ARX 340G";"6000";"500";"250";"500";"";"0"
"104618";"SL-TO1301W";"HOGAR";"SMARTLIFE TOSTADORA SL-TO1301W";"https://static.nb.com.ar/i/nb_SMARTLIFE-TOSTADORA-SL-TO1301W_export_9fc6f9b229a3f6970355419c355907cd.jpeg";"21.0%";"1";"12 meses";"U$S";"25.04";"30.3";"1375";"34426.16";"41655.66";"Marca:Smartlife
Funciones:Tostar,Descongelar
Cantidad de niveles:7
Modelo:SL-TO1301W
Capacidad de rodajas:2
potencia:750 Watts
Función:Descongelamiento / tostado
Bandeja junta migas:si
Indicador luminoso:si";"30.3";"41655.65";"";"";"SMARTLIFE TOSTADORA SL-TO1301W";"2000";"350";"250";"200";"";"0"
"104618";"SL-TO1301W";"HOGAR";"SMARTLIFE TOSTADORA SL-TO1301W";"https://static.nb.com.ar/i/nb_SMARTLIFE-TOSTADORA-SL-TO1301W_export_f9a0728ff61f987237d163d38a4a0e22.jpeg";"21.0%";"1";"12 meses";"U$S";"25.04";"30.3";"1375";"34426.16";"41655.66";"Marca:Smartlife
Funciones:Tostar,Descongelar
Cantidad de niveles:7
Modelo:SL-TO1301W
Capacidad de rodajas:2
potencia:750 Watts
Función:Descongelamiento / tostado
Bandeja junta migas:si
Indicador luminoso:si";"30.3";"41655.65";"";"";"SMARTLIFE TOSTADORA SL-TO1301W";"2000";"350";"250";"200";"";"0"
"104618";"SL-TO1301W";"HOGAR";"SMARTLIFE TOSTADORA SL-TO1301W";"https://static.nb.com.ar/i/nb_SMARTLIFE-TOSTADORA-SL-TO1301W_export_edf8095f88daf82924e51a9c1db6b0ee.jpeg";"21.0%";"1";"12 meses";"U$S";"25.04";"30.3";"1375";"34426.16";"41655.66";"Marca:Smartlife
Funciones:Tostar,Descongelar
Cantidad de niveles:7
Modelo:SL-TO1301W
Capacidad de rodajas:2
potencia:750 Watts
Función:Descongelamiento / tostado
Bandeja junta migas:si
Indicador luminoso:si";"30.3";"41655.65";"";"";"SMARTLIFE TOSTADORA SL-TO1301W";"2000";"350";"250";"200";"";"0"
"117417";"RPV500";"HOGAR";"LILIANA PLANCHA VAPOR/ROCIADOR";"https://static.nb.com.ar/i/nb_LILIANA-PLANCHA-VAPOR/ROCIADOR_export_761d5146be9b9dcfae846afb40c35a0c.jpg";"21.0%";"3";"12 meses";"U$S";"41.2";"49.85";"1375";"56650.01";"68546.52";"Marca:Liliana
Código universal de producto:7793862011644
Tipo de plancha:Inalambrica
Es vaporizador:Sí
Modelo:RPV500
Voltaje:220V";"49.85";"68546.51";"";"";"LILIANA PLANCHA VAPOR/ROCIADOR";"1200";"300";"160";"190";"";"0"
"104303";"SL-CM9402";"HOGAR";"SMARTLIFE CAFETERA DE FILTRO SL-CM9402";"https://static.nb.com.ar/i/nb_SMARTLIFE-CAFETERA-DE-FILTRO-SL-CM9402_export_8563006c5c7bf186743e4b42ae1e62a9.jpeg";"21.0%";"7";"12 meses";"U$S";"34.28";"41.48";"1375";"47141.68";"57041.44";"Marca:Smartlife
Materiales de la estructura:Plástico
Tipos de cafeteras:De filtro
Color:Negro/Plata
Tipos de filtros:Permanente
Código universal de producto:7798081285128
Color principal:Negro
Fabricante:Smartlife
Modelo:SL-CM9402
Altura del paquete:39.4 cm
Largo del paquete:29.2 cm
Peso del paquete:1700 g
Ancho del paquete:23.2 cm
Potencia:900 W
SKU:700003356
Tecnología:Semi automática
Voltaje:220V
Capacidad de agua:1.5 L
Con dispositivo de antigoteo:Sí
Con indicador de agua:Sí";"41.48";"57041.44";"";"";"SMARTLIFE CAFETERA DE FILTRO SL-CM9402";"2500";"300";"230";"400";"";"0"
